,id_site,activity_type,week_from,week_to,code_mod_pres
790,703965,subpage,27.0,27.0,BBB2013J
791,704130,resource,,,BBB2013J
792,704000,resource,,,BBB2013J
793,704162,resource,,,BBB2013J
794,704032,resource,,,BBB2013J
795,704194,resource,,,BBB2013J
796,704064,resource,,,BBB2013J
797,704232,url,16.0,16.0,BBB2013J
798,703894,quiz,,,BBB2013J
799,704095,resource,,,BBB2013J
800,703962,subpage,24.0,24.0,BBB2013J
801,704127,resource,,,BBB2013J
802,703997,resource,,,BBB2013J
803,704159,resource,,,BBB2013J
804,704029,resource,,,BBB2013J
805,704191,resource,,,BBB2013J
806,704061,resource,,,BBB2013J
807,704228,url,3.0,3.0,BBB2013J
808,703740,forumng,,,BBB2013J
809,704092,resource,,,BBB2013J
810,703959,subpage,21.0,21.0,BBB2013J
811,704124,resource,,,BBB2013J
812,703994,resource,,,BBB2013J
813,704156,resource,,,BBB2013J
814,704026,resource,,,BBB2013J
815,704188,resource,,,BBB2013J
816,704058,resource,,,BBB2013J
817,704224,url,,,BBB2013J
818,703737,forumng,,,BBB2013J
819,704089,resource,,,BBB2013J
820,703956,subpage,18.0,18.0,BBB2013J
821,704121,resource,26.0,26.0,BBB2013J
822,703991,resource,,,BBB2013J
823,704153,resource,,,BBB2013J
824,704023,resource,,,BBB2013J
825,704185,resource,,,BBB2013J
826,704055,resource,,,BBB2013J
827,704218,resource,,,BBB2013J
828,703734,forumng,,,BBB2013J
829,704086,resource,10.0,10.0,BBB2013J
830,703953,subpage,14.0,14.0,BBB2013J
831,704118,resource,24.0,24.0,BBB2013J
832,703988,resource,,,BBB2013J
833,704150,resource,,,BBB2013J
834,704020,resource,,,BBB2013J
835,704182,resource,,,BBB2013J
836,704052,resource,,,BBB2013J
837,704214,resource,,,BBB2013J
838,704083,resource,8.0,8.0,BBB2013J
839,703950,subpage,10.0,10.0,BBB2013J
840,704115,resource,21.0,21.0,BBB2013J
841,703985,resource,,,BBB2013J
842,704147,resource,,,BBB2013J
843,704017,resource,,,BBB2013J
844,704179,resource,,,BBB2013J
845,704049,resource,,,BBB2013J
846,704211,resource,,,BBB2013J
847,703731,forumng,,,BBB2013J
848,704080,resource,5.0,5.0,BBB2013J
849,703947,subpage,6.0,6.0,BBB2013J
850,704112,resource,18.0,18.0,BBB2013J
851,703982,resource,,,BBB2013J
852,704144,resource,,,BBB2013J
853,704014,resource,,,BBB2013J
854,704176,resource,,,BBB2013J
855,704046,resource,,,BBB2013J
856,704208,resource,,,BBB2013J
857,703728,forumng,,,BBB2013J
858,703944,subpage,2.0,2.0,BBB2013J
859,704109,resource,15.0,15.0,BBB2013J
860,703977,subpage,,,BBB2013J
861,704141,resource,,,BBB2013J
862,704011,resource,,,BBB2013J
863,704173,resource,,,BBB2013J
864,704043,resource,,,BBB2013J
865,704205,resource,,,BBB2013J
866,703725,forumng,,,BBB2013J
867,704077,resource,4.0,4.0,BBB2013J
868,704240,url,28.0,28.0,BBB2013J
869,703941,subpage,,,BBB2013J
870,704106,resource,14.0,14.0,BBB2013J
871,703973,subpage,,,BBB2013J
872,704138,resource,,,BBB2013J
873,704008,resource,,,BBB2013J
874,704170,resource,,,BBB2013J
875,704040,resource,,,BBB2013J
876,704202,resource,,,BBB2013J
877,703721,homepage,,,BBB2013J
878,704074,resource,2.0,2.0,BBB2013J
879,703933,sharedsubpage,,,BBB2013J
880,704103,resource,14.0,14.0,BBB2013J
881,703970,subpage,,,BBB2013J
882,704135,resource,,,BBB2013J
883,704005,resource,,,BBB2013J
884,704167,resource,,,BBB2013J
885,704037,resource,,,BBB2013J
886,704199,resource,,,BBB2013J
887,704069,resource,,,BBB2013J
888,704237,url,23.0,23.0,BBB2013J
889,703900,oucontent,1.0,1.0,BBB2013J
890,704100,resource,,,BBB2013J
891,703967,subpage,,,BBB2013J
892,704132,resource,,,BBB2013J
893,704002,resource,,,BBB2013J
894,704164,resource,,,BBB2013J
895,704034,resource,,,BBB2013J
896,704196,resource,,,BBB2013J
897,704066,resource,,,BBB2013J
898,704234,url,16.0,16.0,BBB2013J
899,703896,quiz,,,BBB2013J
900,704097,resource,,,BBB2013J
901,703964,subpage,26.0,26.0,BBB2013J
902,704129,resource,,,BBB2013J
903,703999,resource,,,BBB2013J
904,704161,resource,,,BBB2013J
905,704031,resource,,,BBB2013J
906,704193,resource,,,BBB2013J
907,704063,resource,,,BBB2013J
908,704231,url,15.0,15.0,BBB2013J
909,703742,glossary,,,BBB2013J
910,704094,resource,,,BBB2013J
911,703961,subpage,23.0,23.0,BBB2013J
912,704126,resource,,,BBB2013J
913,703996,resource,,,BBB2013J
914,704158,resource,,,BBB2013J
915,704028,resource,,,BBB2013J
916,704190,resource,,,BBB2013J
917,704060,resource,,,BBB2013J
918,704227,url,,,BBB2013J
919,703739,forumng,,,BBB2013J
920,704091,resource,,,BBB2013J
921,703958,subpage,20.0,20.0,BBB2013J
922,704123,resource,,,BBB2013J
923,703993,resource,,,BBB2013J
924,704155,resource,,,BBB2013J
925,704025,resource,,,BBB2013J
926,704187,resource,,,BBB2013J
927,704057,resource,,,BBB2013J
928,704222,oucollaborate,,,BBB2013J
929,703736,forumng,,,BBB2013J
930,704088,resource,13.0,13.0,BBB2013J
931,703955,subpage,16.0,16.0,BBB2013J
932,704120,resource,25.0,25.0,BBB2013J
933,703990,resource,,,BBB2013J
934,704152,resource,,,BBB2013J
935,704022,resource,,,BBB2013J
936,704184,resource,,,BBB2013J
937,704054,resource,,,BBB2013J
938,704217,resource,1.0,1.0,BBB2013J
939,703733,forumng,,,BBB2013J
940,704085,resource,9.0,9.0,BBB2013J
941,703952,subpage,13.0,13.0,BBB2013J
942,704117,resource,23.0,23.0,BBB2013J
943,703987,resource,,,BBB2013J
944,704149,resource,,,BBB2013J
945,704019,resource,,,BBB2013J
946,704181,resource,,,BBB2013J
947,704051,resource,,,BBB2013J
948,704213,resource,,,BBB2013J
949,704082,resource,8.0,8.0,BBB2013J
950,703949,subpage,9.0,9.0,BBB2013J
951,704114,resource,20.0,20.0,BBB2013J
952,703984,resource,,,BBB2013J
953,704146,resource,,,BBB2013J
954,704016,resource,,,BBB2013J
955,704178,resource,,,BBB2013J
956,704048,resource,,,BBB2013J
957,704210,resource,,,BBB2013J
958,703730,forumng,,,BBB2013J
959,704079,resource,5.0,5.0,BBB2013J
960,703946,subpage,5.0,5.0,BBB2013J
961,704111,resource,16.0,16.0,BBB2013J
962,703981,resource,,,BBB2013J
963,704143,resource,,,BBB2013J
964,704013,resource,,,BBB2013J
965,704175,resource,,,BBB2013J
966,704045,resource,,,BBB2013J
967,704207,resource,,,BBB2013J
968,703727,forumng,,,BBB2013J
969,703943,subpage,1.0,1.0,BBB2013J
970,704108,resource,15.0,15.0,BBB2013J
971,703975,subpage,,,BBB2013J
972,704140,resource,,,BBB2013J
973,704010,resource,,,BBB2013J
974,704172,resource,,,BBB2013J
975,704042,resource,,,BBB2013J
976,704204,resource,,,BBB2013J
977,703723,forumng,,,BBB2013J
978,704076,resource,4.0,4.0,BBB2013J
979,704239,url,27.0,27.0,BBB2013J
980,703940,subpage,,,BBB2013J
981,704105,resource,14.0,14.0,BBB2013J
982,703972,subpage,,,BBB2013J
983,704137,resource,,,BBB2013J
984,704007,resource,,,BBB2013J
985,704169,resource,,,BBB2013J
986,704039,resource,,,BBB2013J
987,704201,resource,,,BBB2013J
988,704073,resource,2.0,2.0,BBB2013J
989,703902,oucontent,,,BBB2013J
990,704102,resource,14.0,14.0,BBB2013J
991,703969,subpage,,,BBB2013J
992,704134,resource,,,BBB2013J
993,704004,resource,,,BBB2013J
994,704166,resource,,,BBB2013J
995,704036,resource,,,BBB2013J
996,704198,resource,,,BBB2013J
997,704068,resource,,,BBB2013J
998,704236,url,22.0,22.0,BBB2013J
999,703898,quiz,,,BBB2013J
1000,704099,resource,,,BBB2013J
1001,703966,subpage,28.0,28.0,BBB2013J
1002,704131,resource,,,BBB2013J
1003,704001,resource,,,BBB2013J
1004,704163,resource,,,BBB2013J
1005,704033,resource,,,BBB2013J
1006,704195,resource,,,BBB2013J
1007,704065,resource,,,BBB2013J
1008,704233,url,16.0,16.0,BBB2013J
1009,703895,quiz,,,BBB2013J
1010,704096,resource,,,BBB2013J
1011,703963,subpage,25.0,25.0,BBB2013J
1012,704128,resource,,,BBB2013J
1013,703998,resource,,,BBB2013J
1014,704160,resource,,,BBB2013J
1015,704030,resource,,,BBB2013J
1016,704192,resource,,,BBB2013J
1017,704062,resource,,,BBB2013J
1018,704229,url,,,BBB2013J
1019,703741,forumng,,,BBB2013J
1020,704093,resource,,,BBB2013J
1021,703960,subpage,22.0,22.0,BBB2013J
1022,704125,resource,28.0,28.0,BBB2013J
1023,703995,resource,,,BBB2013J
1024,704157,resource,,,BBB2013J
1025,704027,resource,,,BBB2013J
1026,704189,resource,,,BBB2013J
1027,704059,resource,,,BBB2013J
1028,704226,url,,,BBB2013J
1029,703738,forumng,,,BBB2013J
1030,704090,resource,,,BBB2013J
1031,703957,subpage,19.0,19.0,BBB2013J
1032,704122,resource,27.0,27.0,BBB2013J
1033,703992,resource,,,BBB2013J
1034,704154,resource,,,BBB2013J
1035,704024,resource,,,BBB2013J
1036,704186,resource,,,BBB2013J
1037,704056,resource,,,BBB2013J
1038,704221,oucollaborate,,,BBB2013J
1039,703735,forumng,,,BBB2013J
1040,704087,resource,11.0,11.0,BBB2013J
1041,703954,subpage,15.0,15.0,BBB2013J
1042,704119,resource,,,BBB2013J
1043,703989,resource,,,BBB2013J
1044,704151,resource,,,BBB2013J
1045,704021,resource,,,BBB2013J
1046,704183,resource,,,BBB2013J
1047,704053,resource,,,BBB2013J
1048,704215,resource,1.0,1.0,BBB2013J
1049,768516,resource,,,BBB2014B
1050,768377,quiz,,,BBB2014B
1051,768549,resource,,,BBB2014B
1052,768417,subpage,27.0,27.0,BBB2014B
1053,768585,resource,,,BBB2014B
1054,768451,resource,,,BBB2014B
1055,768624,resource,,,BBB2014B
1056,768484,resource,,,BBB2014B
1057,768656,resource,,,BBB2014B
1058,768513,resource,,,BBB2014B
1059,768349,forumng,,,BBB2014B
1060,768546,resource,,,BBB2014B
1061,768414,subpage,23.0,23.0,BBB2014B
1062,768582,resource,,,BBB2014B
1063,768448,resource,,,BBB2014B
1064,768615,resource,,,BBB2014B
1065,768621,resource,,,BBB2014B
1066,768481,resource,,,BBB2014B
1067,768653,resource,,,BBB2014B
1068,768786,url,27.0,27.0,BBB2014B
1069,768345,forumng,,,BBB2014B
1070,768543,resource,,,BBB2014B
1071,768411,subpage,19.0,19.0,BBB2014B
1072,768579,resource,,,BBB2014B
1073,768445,resource,,,BBB2014B
1074,768612,resource,,,BBB2014B
1075,768618,resource,28.0,28.0,BBB2014B
1076,768478,resource,4.0,4.0,BBB2014B
1077,768650,resource,27.0,27.0,BBB2014B
1078,768510,resource,,,BBB2014B
1079,768780,url,,,BBB2014B
1080,768341,forumng,,,BBB2014B
1081,768540,resource,,,BBB2014B
1082,768408,subpage,15.0,15.0,BBB2014B
1083,768574,resource,,,BBB2014B
1084,768442,resource,,,BBB2014B
1085,768609,resource,,,BBB2014B
1086,768475,resource,1.0,1.0,BBB2014B
1087,768647,resource,,,BBB2014B
1088,768507,resource,,,BBB2014B
1089,768777,url,15.0,15.0,BBB2014B
1090,768338,forumng,,,BBB2014B
1091,768537,resource,,,BBB2014B
1092,768405,subpage,12.0,12.0,BBB2014B
1093,768571,resource,,,BBB2014B
1094,768439,resource,,,BBB2014B
1095,768606,resource,,,BBB2014B
1096,768472,resource,1.0,1.0,BBB2014B
1097,768644,resource,,,BBB2014B
1098,768504,resource,,,BBB2014B
1099,768774,url,15.0,15.0,BBB2014B
1100,768335,forumng,,,BBB2014B
1101,768534,resource,,,BBB2014B
1102,768402,subpage,8.0,8.0,BBB2014B
1103,768568,resource,,,BBB2014B
1104,768436,resource,,,BBB2014B
1105,768602,resource,,,BBB2014B
1106,768468,resource,,,BBB2014B
1107,768641,resource,,,BBB2014B
1108,768501,resource,,,BBB2014B
1109,768771,url,,,BBB2014B
1110,768332,forumng,,,BBB2014B
1111,768531,resource,,,BBB2014B
1112,768399,subpage,4.0,4.0,BBB2014B
1113,768565,resource,,,BBB2014B
1114,768433,resource,,,BBB2014B
1115,768599,resource,,,BBB2014B
1116,768465,resource,,,BBB2014B
1117,768638,resource,,,BBB2014B
1118,768498,resource,,,BBB2014B
1119,768528,resource,,,BBB2014B
1120,768396,subpage,1.0,1.0,BBB2014B
1121,768561,resource,,,BBB2014B
1122,768430,subpage,,,BBB2014B
1123,768596,resource,,,BBB2014B
1124,768462,resource,,,BBB2014B
1125,768635,resource,,,BBB2014B
1126,768495,resource,,,BBB2014B
1127,768667,resource,,,BBB2014B
1128,768525,resource,,,BBB2014B
1129,768393,subpage,,,BBB2014B
1130,768558,resource,,,BBB2014B
1131,768427,subpage,,,BBB2014B
1132,768593,resource,,,BBB2014B
1133,768459,resource,,,BBB2014B
1134,768632,resource,,,BBB2014B
1135,768492,resource,,,BBB2014B
1136,768664,resource,5.0,5.0,BBB2014B
1137,768522,resource,,,BBB2014B
1138,768382,oucontent,,,BBB2014B
1139,768554,resource,,,BBB2014B
1140,768422,subpage,,,BBB2014B
1141,768590,resource,,,BBB2014B
1142,768456,resource,,,BBB2014B
1143,768629,resource,,,BBB2014B
1144,768489,resource,,,BBB2014B
1145,768661,resource,,,BBB2014B
1146,768518,resource,,,BBB2014B
1147,768379,quiz,,,BBB2014B
1148,768551,resource,14.0,14.0,BBB2014B
1149,768419,subpage,,,BBB2014B
1150,768587,resource,,,BBB2014B
1151,768453,resource,,,BBB2014B
1152,768626,resource,,,BBB2014B
1153,768486,resource,,,BBB2014B
1154,768658,resource,,,BBB2014B
1155,768515,resource,,,BBB2014B
1156,768376,quiz,,,BBB2014B
1157,768548,resource,,,BBB2014B
1158,768416,subpage,25.0,25.0,BBB2014B
1159,768584,resource,,,BBB2014B
1160,768450,resource,,,BBB2014B
1161,768617,resource,,,BBB2014B
1162,768623,resource,22.0,22.0,BBB2014B
1163,768483,resource,,,BBB2014B
1164,768655,resource,13.0,13.0,BBB2014B
1165,768512,resource,,,BBB2014B
1166,768788,oucollaborate,,,BBB2014B
1167,768348,forumng,,,BBB2014B
1168,768545,resource,14.0,14.0,BBB2014B
1169,768413,subpage,22.0,22.0,BBB2014B
1170,768581,resource,,,BBB2014B
1171,768447,resource,,,BBB2014B
1172,768614,resource,8.0,8.0,BBB2014B
1173,768620,resource,9.0,9.0,BBB2014B
1174,768480,resource,,,BBB2014B
1175,768652,resource,,,BBB2014B
1176,768785,url,28.0,28.0,BBB2014B
1177,768344,forumng,,,BBB2014B
1178,768542,resource,,,BBB2014B
1179,768410,subpage,18.0,18.0,BBB2014B
1180,768576,resource,,,BBB2014B
1181,768444,resource,,,BBB2014B
1182,768611,resource,,,BBB2014B
1183,768477,resource,3.0,3.0,BBB2014B
1184,768649,resource,,,BBB2014B
1185,768509,resource,,,BBB2014B
1186,768779,url,2.0,2.0,BBB2014B
1187,768340,forumng,,,BBB2014B
1188,768539,resource,,,BBB2014B
1189,768407,subpage,14.0,14.0,BBB2014B
1190,768573,resource,,,BBB2014B
1191,768441,resource,,,BBB2014B
1192,768608,resource,,,BBB2014B
1193,768474,resource,1.0,1.0,BBB2014B
1194,768646,resource,,,BBB2014B
1195,768506,resource,,,BBB2014B
1196,768776,url,15.0,15.0,BBB2014B
1197,768337,forumng,,,BBB2014B
1198,768536,resource,1.0,1.0,BBB2014B
1199,768404,subpage,10.0,10.0,BBB2014B
1200,768570,resource,,,BBB2014B
1201,768438,resource,,,BBB2014B
1202,768605,resource,,,BBB2014B
1203,768470,resource,,,BBB2014B
1204,768643,resource,24.0,24.0,BBB2014B
1205,768503,resource,,,BBB2014B
1206,768773,url,19.0,19.0,BBB2014B
1207,768334,forumng,,,BBB2014B
1208,768533,resource,,,BBB2014B
1209,768401,subpage,7.0,7.0,BBB2014B
1210,768567,resource,,,BBB2014B
1211,768435,resource,,,BBB2014B
1212,768601,resource,,,BBB2014B
1213,768467,resource,,,BBB2014B
1214,768640,resource,25.0,25.0,BBB2014B
1215,768500,resource,,,BBB2014B
1216,768669,resource,,,BBB2014B
1217,768331,forumng,,,BBB2014B
1218,768530,resource,13.0,13.0,BBB2014B
1219,768398,subpage,3.0,3.0,BBB2014B
1220,768564,resource,,,BBB2014B
1221,768432,resource,,,BBB2014B
1222,768598,resource,,,BBB2014B
1223,768464,resource,,,BBB2014B
1224,768637,resource,,,BBB2014B
1225,768497,resource,,,BBB2014B
1226,768527,resource,,,BBB2014B
1227,768395,subpage,,,BBB2014B
1228,768560,resource,,,BBB2014B
1229,768429,subpage,,,BBB2014B
1230,768595,resource,,,BBB2014B
1231,768461,resource,,,BBB2014B
1232,768634,resource,,,BBB2014B
1233,768494,resource,,,BBB2014B
1234,768666,resource,,,BBB2014B
1235,768524,resource,,,BBB2014B
1236,768391,sharedsubpage,,,BBB2014B
1237,768556,resource,,,BBB2014B
1238,768425,subpage,,,BBB2014B
1239,768592,resource,17.0,17.0,BBB2014B
1240,768458,resource,,,BBB2014B
1241,768631,resource,,,BBB2014B
1242,768491,resource,,,BBB2014B
1243,768663,resource,7.0,7.0,BBB2014B
1244,768521,resource,8.0,8.0,BBB2014B
1245,768381,oucontent,,,BBB2014B
1246,768553,resource,,,BBB2014B
1247,768421,subpage,,,BBB2014B
1248,768589,resource,,,BBB2014B
1249,768455,resource,,,BBB2014B
1250,768628,resource,,,BBB2014B
1251,768488,resource,,,BBB2014B
1252,768660,resource,,,BBB2014B
1253,768517,resource,12.0,12.0,BBB2014B
1254,768378,quiz,,,BBB2014B
1255,768550,resource,,,BBB2014B
1256,768418,subpage,27.0,27.0,BBB2014B
1257,768586,resource,,,BBB2014B
1258,768452,resource,,,BBB2014B
1259,768625,resource,,,BBB2014B
1260,768485,resource,,,BBB2014B
1261,768657,resource,,,BBB2014B
1262,768514,resource,,,BBB2014B
1263,768351,homepage,,,BBB2014B
1264,768547,resource,,,BBB2014B
1265,768415,subpage,24.0,24.0,BBB2014B
1266,768583,resource,,,BBB2014B
1267,768449,resource,,,BBB2014B
1268,768616,resource,,,BBB2014B
1269,768622,resource,,,BBB2014B
1270,768482,resource,,,BBB2014B
1271,768654,resource,,,BBB2014B
1272,768511,resource,3.0,3.0,BBB2014B
1273,768787,url,25.0,25.0,BBB2014B
1274,768346,forumng,,,BBB2014B
1275,768544,resource,,,BBB2014B
1276,768412,subpage,20.0,20.0,BBB2014B
1277,768580,resource,,,BBB2014B
1278,768446,resource,,,BBB2014B
1279,768613,resource,,,BBB2014B
1280,768619,resource,20.0,20.0,BBB2014B
1281,768479,resource,4.0,4.0,BBB2014B
1282,768651,resource,,,BBB2014B
1283,768783,url,,,BBB2014B
1284,768343,forumng,,,BBB2014B
1285,768541,resource,,,BBB2014B
1286,768409,subpage,17.0,17.0,BBB2014B
1287,768575,resource,19.0,19.0,BBB2014B
1288,768443,resource,,,BBB2014B
1289,768610,resource,,,BBB2014B
1290,768476,resource,3.0,3.0,BBB2014B
1291,768648,resource,,,BBB2014B
1292,768508,resource,,,BBB2014B
1293,768778,url,14.0,14.0,BBB2014B
1294,768339,forumng,,,BBB2014B
1295,768538,resource,,,BBB2014B
1296,768406,subpage,13.0,13.0,BBB2014B
1297,768572,resource,15.0,15.0,BBB2014B
1298,768440,resource,,,BBB2014B
1299,768607,resource,18.0,18.0,BBB2014B
1300,768473,resource,1.0,1.0,BBB2014B
1301,768645,resource,,,BBB2014B
1302,768505,resource,,,BBB2014B
1303,768775,url,22.0,22.0,BBB2014B
1304,768336,forumng,,,BBB2014B
1305,768535,resource,13.0,13.0,BBB2014B
1306,768403,subpage,9.0,9.0,BBB2014B
1307,768569,resource,,,BBB2014B
1308,768437,resource,,,BBB2014B
1309,768604,resource,,,BBB2014B
1310,768469,resource,,,BBB2014B
1311,768642,resource,,,BBB2014B
1312,768502,resource,,,BBB2014B
1313,768772,url,23.0,23.0,BBB2014B
1314,768333,forumng,,,BBB2014B
1315,768532,resource,,,BBB2014B
1316,768400,subpage,5.0,5.0,BBB2014B
1317,768566,resource,,,BBB2014B
1318,768434,resource,,,BBB2014B
1319,768600,resource,,,BBB2014B
1320,768466,resource,,,BBB2014B
1321,768639,resource,,,BBB2014B
1322,768499,resource,3.0,3.0,BBB2014B
1323,768330,glossary,,,BBB2014B
1324,768529,resource,27.0,27.0,BBB2014B
1325,768397,subpage,1.0,1.0,BBB2014B
1326,768562,resource,,,BBB2014B
1327,768431,subpage,28.0,28.0,BBB2014B
1328,768597,resource,7.0,7.0,BBB2014B
1329,768463,resource,,,BBB2014B
1330,768636,resource,,,BBB2014B
1331,768496,resource,,,BBB2014B
1332,768668,resource,13.0,13.0,BBB2014B
1333,768526,resource,,,BBB2014B
1334,768394,subpage,,,BBB2014B
1335,768559,resource,14.0,14.0,BBB2014B
1336,768428,subpage,,,BBB2014B
1337,768594,resource,,,BBB2014B
1338,768460,resource,,,BBB2014B
1339,768633,resource,,,BBB2014B
1340,768493,resource,,,BBB2014B
1341,768665,resource,,,BBB2014B
1342,768523,resource,,,BBB2014B
1343,768383,oucontent,1.0,1.0,BBB2014B
1344,768555,resource,,,BBB2014B
1345,768424,subpage,,,BBB2014B
1346,768591,resource,,,BBB2014B
1347,768457,resource,,,BBB2014B
1348,768630,resource,23.0,23.0,BBB2014B
1349,768490,resource,,,BBB2014B
1350,768662,resource,13.0,13.0,BBB2014B
1351,768519,resource,13.0,13.0,BBB2014B
1352,768380,quiz,,,BBB2014B
1353,768552,resource,,,BBB2014B
1354,768420,subpage,,,BBB2014B
1355,768588,resource,,,BBB2014B
1356,768454,resource,,,BBB2014B
1357,768627,resource,,,BBB2014B
1358,768487,resource,,,BBB2014B
1359,768659,resource,10.0,10.0,BBB2014B
1360,913621,resource,,,BBB2014J
1361,913661,resource,4.0,4.0,BBB2014J
1362,913696,subpage,,,BBB2014J
1363,913489,oucontent,,,BBB2014J
1364,937843,resource,,,BBB2014J
1365,913523,oucontent,,,BBB2014J
1366,913618,resource,,,BBB2014J
1367,913652,resource,,,BBB2014J
1368,913693,subpage,,,BBB2014J
1369,913486,oucontent,9.0,9.0,BBB2014J
1370,937840,resource,,,BBB2014J
1371,913520,oucontent,6.0,6.0,BBB2014J
1372,913615,resource,,,BBB2014J
1373,913649,resource,,,BBB2014J
1374,913690,subpage,,,BBB2014J
1375,913483,oucontent,9.0,9.0,BBB2014J
1376,937837,resource,,,BBB2014J
1377,913517,oucontent,,,BBB2014J
1378,913612,resource,,,BBB2014J
1379,913646,resource,,,BBB2014J
1380,913686,resource,,,BBB2014J
1381,913479,oucontent,4.0,4.0,BBB2014J
1382,937834,resource,,,BBB2014J
1383,913514,oucontent,,,BBB2014J
1384,913609,resource,,,BBB2014J
1385,913643,resource,,,BBB2014J
1386,913683,resource,,,BBB2014J
1387,913476,oucontent,2.0,2.0,BBB2014J
1388,937831,resource,,,BBB2014J
1389,913511,oucontent,5.0,5.0,BBB2014J
1390,992243,resource,,,BBB2014J
1391,913606,resource,,,BBB2014J
1392,913640,resource,,,BBB2014J
1393,913680,resource,,,BBB2014J
1394,913473,homepage,,,BBB2014J
1395,926339,oucollaborate,,,BBB2014J
1396,913508,oucontent,,,BBB2014J
1397,989840,oucontent,,,BBB2014J
1398,913603,resource,,,BBB2014J
1399,913635,resource,,,BBB2014J
1400,913677,resource,,,BBB2014J
1401,913465,glossary,,,BBB2014J
1402,926336,resource,,,BBB2014J
1403,913505,oucontent,,,BBB2014J
1404,985230,oucontent,,,BBB2014J
1405,913537,oucontent,4.0,4.0,BBB2014J
1406,913632,resource,,,BBB2014J
1407,913674,resource,,,BBB2014J
1408,926333,quiz,7.0,7.0,BBB2014J
1409,913502,oucontent,,,BBB2014J
1410,957623,oucontent,,,BBB2014J
1411,913629,resource,,,BBB2014J
1412,913670,resource,,,BBB2014J
1413,926330,oucontent,,,BBB2014J
1414,913499,oucontent,,,BBB2014J
1415,951621,resource,,,BBB2014J
