,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_mod_pres,unique_identifier
242,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,AAA2013J,1414443AAA2013J
243,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,1456619AAA2013J
244,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,AAA2013J,1465690AAA2013J
245,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,AAA2013J,1472925AAA2013J
246,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2013J,1488959AAA2013J
247,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,1518989AAA2013J
248,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,AAA2013J,1618738AAA2013J
249,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,AAA2013J,1620151AAA2013J
250,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,AAA2013J,1626710AAA2013J
251,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2013J,1640609AAA2013J
252,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,AAA2013J,1686521AAA2013J
253,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,AAA2013J,1729319AAA2013J
254,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2013J,1746134AAA2013J
255,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,AAA2013J,1758449AAA2013J
256,1763015,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,AAA2013J,1763015AAA2013J
257,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,AAA2013J,1765788AAA2013J
258,1801229,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,AAA2013J,1801229AAA2013J
259,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2013J,1801641AAA2013J
260,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2013J,1847830AAA2013J
261,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,AAA2013J,1860318AAA2013J
262,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2013J,1889511AAA2013J
263,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,AAA2013J,1889577AAA2013J
264,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,1894188AAA2013J
265,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,1938355AAA2013J
266,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,AAA2013J,1942396AAA2013J
267,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,AAA2013J,1970390AAA2013J
268,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,AAA2013J,1976139AAA2013J
269,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,AAA2013J,2011876AAA2013J
270,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,AAA2013J,2012966AAA2013J
271,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,2051699AAA2013J
272,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,AAA2013J,2062879AAA2013J
273,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,AAA2013J,2065691AAA2013J
274,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,AAA2013J,2073016AAA2013J
275,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,2080474AAA2013J
276,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,AAA2013J,2083877AAA2013J
277,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,AAA2013J,2084066AAA2013J
278,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,AAA2013J,2104505AAA2013J
279,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,AAA2013J,2122180AAA2013J
280,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,AAA2013J,2139353AAA2013J
281,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,2143752AAA2013J
282,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,AAA2013J,2146792AAA2013J
283,2149225,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,AAA2013J,2149225AAA2013J
284,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,AAA2013J,2153153AAA2013J
285,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,AAA2013J,2155014AAA2013J
286,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,AAA2013J,2164705AAA2013J
287,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2013J,2171627AAA2013J
288,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2013J,2182846AAA2013J
289,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2013J,2194100AAA2013J
290,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,AAA2013J,2197016AAA2013J
291,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,2208424AAA2013J
292,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,AAA2013J,2229865AAA2013J
293,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,AAA2013J,2255601AAA2013J
294,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,2268379AAA2013J
295,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,AAA2013J,2278464AAA2013J
296,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,AAA2013J,2293923AAA2013J
297,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,AAA2013J,2312620AAA2013J
298,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,2318055AAA2013J
299,2324976,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,AAA2013J,2324976AAA2013J
300,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,AAA2013J,2329342AAA2013J
301,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,AAA2013J,2339528AAA2013J
302,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,AAA2013J,2342426AAA2013J
303,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,AAA2013J,2344901AAA2013J
304,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,AAA2013J,2358056AAA2013J
305,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,AAA2013J,2358969AAA2013J
306,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,AAA2013J,2364471AAA2013J
307,2365101,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn,AAA2013J,2365101AAA2013J
308,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,AAA2013J,2367155AAA2013J
309,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,2369266AAA2013J
310,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,AAA2013J,2376496AAA2013J
311,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,AAA2013J,2391984AAA2013J
312,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,AAA2013J,2411661AAA2013J
313,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,AAA2013J,2411778AAA2013J
314,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,AAA2013J,2412002AAA2013J
315,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2013J,2412967AAA2013J
316,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,AAA2013J,2429854AAA2013J
317,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,AAA2013J,2437837AAA2013J
318,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,AAA2013J,2449878AAA2013J
319,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,AAA2013J,2456480AAA2013J
320,2457256,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,AAA2013J,2457256AAA2013J
321,2458355,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,2458355AAA2013J
322,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,AAA2013J,2460080AAA2013J
323,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,AAA2013J,2461190AAA2013J
324,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,AAA2013J,2469673AAA2013J
325,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,AAA2013J,2470694AAA2013J
326,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,AAA2013J,2479954AAA2013J
327,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,2481901AAA2013J
328,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,AAA2013J,2482700AAA2013J
329,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,AAA2013J,2486127AAA2013J
330,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,AAA2013J,2498700AAA2013J
331,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,AAA2013J,2516503AAA2013J
332,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,AAA2013J,2518069AAA2013J
333,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,AAA2013J,2521459AAA2013J
334,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,AAA2013J,2523736AAA2013J
335,2529279,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,AAA2013J,2529279AAA2013J
336,2532302,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,2532302AAA2013J
337,2536991,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,AAA2013J,2536991AAA2013J
338,2542724,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,AAA2013J,2542724AAA2013J
339,2550279,F,North Region,HE Qualification,,35-55,0,60,N,Pass,AAA2013J,2550279AAA2013J
340,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,AAA2013J,2551220AAA2013J
341,2552472,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,AAA2013J,2552472AAA2013J
342,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,2555340AAA2013J
343,2557283,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,AAA2013J,2557283AAA2013J
344,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,AAA2013J,2559575AAA2013J
345,2562034,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,AAA2013J,2562034AAA2013J
346,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,2566163AAA2013J
347,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,2566592AAA2013J
348,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,AAA2013J,2569324AAA2013J
349,2574528,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,AAA2013J,2574528AAA2013J
350,2574583,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,AAA2013J,2574583AAA2013J
351,2576122,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,AAA2013J,2576122AAA2013J
352,2578995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,AAA2013J,2578995AAA2013J
353,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2013J,2586560AAA2013J
354,2594139,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,AAA2013J,2594139AAA2013J
355,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2013J,2598871AAA2013J
356,2599352,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,AAA2013J,2599352AAA2013J
357,2600688,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,AAA2013J,2600688AAA2013J
358,2606098,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,AAA2013J,2606098AAA2013J
359,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,AAA2013J,2613116AAA2013J
360,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,2617002AAA2013J
361,2620584,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,AAA2013J,2620584AAA2013J
362,2639449,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,AAA2013J,2639449AAA2013J
363,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2013J,2639540AAA2013J
364,2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,AAA2013J,2639641AAA2013J
365,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,AAA2013J,2641155AAA2013J
366,2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2013J,2643002AAA2013J
367,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,AAA2013J,2645733AAA2013J
368,2649826,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,AAA2013J,2649826AAA2013J
369,2650282,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,AAA2013J,2650282AAA2013J
370,2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,AAA2013J,2664024AAA2013J
371,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,AAA2013J,2666246AAA2013J
372,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,AAA2013J,2669816AAA2013J
373,2671132,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass,AAA2013J,2671132AAA2013J
374,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,AAA2013J,2676809AAA2013J
375,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,AAA2013J,2678643AAA2013J
376,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,AAA2013J,2685865AAA2013J
377,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,AAA2013J,2688067AAA2013J
378,2689958,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,AAA2013J,2689958AAA2013J
379,2691206,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,AAA2013J,2691206AAA2013J
380,2691244,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass,AAA2013J,2691244AAA2013J
381,2694424,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,AAA2013J,2694424AAA2013J
382,2698257,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,AAA2013J,2698257AAA2013J
383,6516,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,AAA2014J,6516AAA2014J
384,24734,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,AAA2014J,24734AAA2014J
385,26192,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,AAA2014J,26192AAA2014J
386,28061,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,AAA2014J,28061AAA2014J
387,31600,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,AAA2014J,31600AAA2014J
388,46844,M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass,AAA2014J,46844AAA2014J
389,52765,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,AAA2014J,52765AAA2014J
390,55104,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,AAA2014J,55104AAA2014J
391,58071,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass,AAA2014J,58071AAA2014J
392,58316,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,AAA2014J,58316AAA2014J
393,62487,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,AAA2014J,62487AAA2014J
394,63165,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,AAA2014J,63165AAA2014J
395,65002,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,AAA2014J,65002AAA2014J
396,70011,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,AAA2014J,70011AAA2014J
397,75255,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,AAA2014J,75255AAA2014J
398,79403,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,AAA2014J,79403AAA2014J
399,85092,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,AAA2014J,85092AAA2014J
400,85144,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2014J,85144AAA2014J
401,85302,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,AAA2014J,85302AAA2014J
402,87431,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,AAA2014J,87431AAA2014J
403,94961,M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,AAA2014J,94961AAA2014J
404,95755,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,AAA2014J,95755AAA2014J
405,101116,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,AAA2014J,101116AAA2014J
406,107489,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,AAA2014J,107489AAA2014J
407,108872,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass,AAA2014J,108872AAA2014J
408,109155,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,AAA2014J,109155AAA2014J
409,111512,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,AAA2014J,111512AAA2014J
410,117818,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,AAA2014J,117818AAA2014J
411,119902,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,AAA2014J,119902AAA2014J
412,121349,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,AAA2014J,121349AAA2014J
413,124064,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,AAA2014J,124064AAA2014J
414,125018,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,AAA2014J,125018AAA2014J
415,129955,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,AAA2014J,129955AAA2014J
416,130034,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,AAA2014J,130034AAA2014J
417,130547,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,130547AAA2014J
418,130636,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,AAA2014J,130636AAA2014J
419,131390,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,AAA2014J,131390AAA2014J
420,133816,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,133816AAA2014J
421,133922,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,AAA2014J,133922AAA2014J
422,135335,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,AAA2014J,135335AAA2014J
423,135400,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,Pass,AAA2014J,135400AAA2014J
424,135471,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,AAA2014J,135471AAA2014J
425,139033,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,AAA2014J,139033AAA2014J
426,141377,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Pass,AAA2014J,141377AAA2014J
427,141506,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,AAA2014J,141506AAA2014J
428,146503,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,Pass,AAA2014J,146503AAA2014J
429,147756,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass,AAA2014J,147756AAA2014J
430,148993,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass,AAA2014J,148993AAA2014J
431,149741,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,AAA2014J,149741AAA2014J
432,149962,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,AAA2014J,149962AAA2014J
433,151587,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,AAA2014J,151587AAA2014J
434,152668,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,AAA2014J,152668AAA2014J
435,155984,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,AAA2014J,155984AAA2014J
436,158707,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,AAA2014J,158707AAA2014J
437,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,AAA2014J,159954AAA2014J
438,164944,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,AAA2014J,164944AAA2014J
439,165226,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,AAA2014J,165226AAA2014J
440,167961,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass,AAA2014J,167961AAA2014J
441,174024,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,AAA2014J,174024AAA2014J
442,174094,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,AAA2014J,174094AAA2014J
443,174745,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,AAA2014J,174745AAA2014J
444,175447,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,AAA2014J,175447AAA2014J
445,175772,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,Withdrawn,AAA2014J,175772AAA2014J
446,183057,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass,AAA2014J,183057AAA2014J
447,185350,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,AAA2014J,185350AAA2014J
448,188278,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,AAA2014J,188278AAA2014J
449,199636,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,AAA2014J,199636AAA2014J
450,199897,M,East Midlands Region,HE Qualification,10-20,35-55,0,60,N,Pass,AAA2014J,199897AAA2014J
